date;PBAR_mmHg;PBAR_hpa;PP_mm;TEMP_celc;HR_porc;WS_ms;WD_sexa;PM10_1h_ugm3;PM25_1h_ugm3;SO2_1h_ppb;SO2_1h_ugm3;NO2_1h_ppb;NO2_1h_ugm3
2022-10-15 09:00:00 UTC;729.2;972.0;0.0;18.4;67.5;2.7;178.9;208.44;101.38;;;;
2022-10-15 10:00:00 UTC;729.0;971.8;0.0;19.4;64.3;3.3;188.9;186.16;78.66;;;;
2022-10-15 11:00:00 UTC;728.8;971.5;0.0;20.4;60.5;3.7;194.1;189.69;72.86;;;;
2022-10-15 12:00:00 UTC;728.4;971.0;0.0;21.2;57.8;3.8;194.6;165.89;64.0;;;;
2022-10-15 13:00:00 UTC;727.9;970.3;0.0;21.5;56.4;4.0;198.2;166.42;59.97;;;;
2022-10-15 14:00:00 UTC;727.7;970.0;0.0;21.5;57.1;3.9;196.6;134.39;55.12;;;;
2022-10-15 15:00:00 UTC;727.6;969.9;0.0;21.0;58.8;3.7;194.8;147.9;61.57;;;;
2022-10-15 16:00:00 UTC;727.7;970.0;0.0;19.3;64.7;2.8;191.9;150.04;57.25;;;;
2022-10-15 17:00:00 UTC;728.0;970.4;0.0;17.6;71.2;2.2;180.5;183.59;68.65;;;;
2022-10-15 18:00:00 UTC;728.7;971.4;0.0;15.7;78.8;1.5;172.9;148.82;86.83;;;;
2022-10-15 19:00:00 UTC;729.0;971.8;0.0;15.6;79.8;1.4;190.1;149.08;99.41;;;;
2022-10-15 20:00:00 UTC;729.7;972.7;0.0;14.7;84.3;1.4;173.2;141.4;94.62;;;;
2022-10-15 21:00:00 UTC;729.8;972.8;0.0;14.2;86.9;1.1;186.5;133.85;89.48;;;;
2022-10-15 22:00:00 UTC;729.8;972.8;0.0;14.0;88.4;1.0;178.1;87.12;58.07;;;;
2022-10-15 23:00:00 UTC;729.5;972.4;0.0;13.8;89.3;0.9;184.1;131.9;88.32;;;;
2022-10-16 00:00:00 UTC;728.7;971.4;0.0;13.9;88.9;0.9;194.9;191.37;128.9;;;;
2022-10-16 01:00:00 UTC;727.9;970.3;0.0;13.8;89.1;0.9;192.6;206.6;137.77;;;;
2022-10-16 02:00:00 UTC;727.8;970.2;0.0;13.3;91.6;1.2;175.3;117.6;78.46;;;;
2022-10-16 03:00:00 UTC;727.9;970.3;0.0;13.1;92.8;0.8;156.8;184.53;125.5;;;;
2022-10-16 04:00:00 UTC;728.0;970.4;0.0;13.1;92.2;0.6;206.0;202.85;137.24;;;;
2022-10-16 05:00:00 UTC;728.4;971.0;0.0;13.1;93.3;0.8;173.6;170.48;113.88;;;;
2022-10-16 06:00:00 UTC;728.7;971.4;0.0;13.3;93.1;0.7;179.6;226.02;151.02;;;;
2022-10-16 07:00:00 UTC;729.1;971.9;0.0;13.9;90.9;1.1;194.1;221.68;147.96;;;;
2022-10-16 08:00:00 UTC;729.2;972.0;0.0;14.7;86.9;1.7;186.7;180.89;122.19;;;;
2022-10-16 09:00:00 UTC;728.9;971.6;0.0;16.7;78.2;2.2;190.2;173.49;111.52;;;;
2022-10-16 10:00:00 UTC;728.6;971.2;0.0;18.6;69.5;3.3;184.3;120.9;76.06;;;;
2022-10-16 11:00:00 UTC;728.1;970.6;0.0;20.0;63.9;3.4;188.7;108.01;64.83;;;;
2022-10-16 12:00:00 UTC;727.6;969.9;0.0;21.1;60.2;3.9;194.9;114.22;56.98;;;;
2022-10-16 13:00:00 UTC;727.1;969.2;0.0;20.9;60.7;3.9;194.9;130.63;55.92;;;;
2022-10-16 14:00:00 UTC;726.7;968.7;0.0;20.3;62.0;3.6;201.6;102.71;51.12;;;;
2022-10-16 15:00:00 UTC;726.3;968.2;0.0;19.8;63.7;3.2;194.2;104.12;53.08;;;;
2022-10-16 16:00:00 UTC;726.3;968.2;0.0;19.0;66.8;2.9;193.5;119.52;59.47;;;;
2022-10-16 17:00:00 UTC;726.5;968.4;0.0;17.3;73.1;2.3;191.1;121.28;46.14;;;;
2022-10-16 18:00:00 UTC;727.2;969.4;0.0;15.6;80.7;1.5;171.1;83.85;49.01;;;;
2022-10-16 19:00:00 UTC;727.6;969.9;0.0;14.9;83.9;1.3;168.3;147.72;98.53;;;;
2022-10-16 20:00:00 UTC;727.8;970.2;0.0;14.8;85.0;1.2;181.9;173.52;115.69;;;;
2022-10-16 21:00:00 UTC;727.9;970.3;0.0;14.5;86.4;1.1;191.4;138.87;92.59;;;;
2022-10-16 22:00:00 UTC;728.0;970.4;0.0;14.0;88.7;1.0;172.9;82.94;55.31;;;;
2022-10-16 23:00:00 UTC;727.9;970.3;0.0;13.6;91.4;1.0;156.9;122.92;82.42;;;;
2022-10-17 00:00:00 UTC;727.4;969.6;0.0;13.6;91.5;0.8;169.1;172.89;117.63;;;;
2022-10-17 01:00:00 UTC;727.1;969.2;0.0;13.6;91.4;0.8;189.0;166.58;112.5;;;;
2022-10-17 02:00:00 UTC;726.7;968.7;0.0;13.7;90.7;0.8;183.2;205.6;141.12;;;;
2022-10-17 03:00:00 UTC;726.7;968.7;0.0;13.7;90.9;0.9;219.9;218.19;149.95;;;;
2022-10-17 04:00:00 UTC;727.1;969.2;0.0;13.8;90.6;1.0;192.3;189.12;129.48;;;;
2022-10-17 05:00:00 UTC;727.4;969.6;0.0;13.7;91.7;1.5;181.1;172.08;115.8;;;;
2022-10-17 06:00:00 UTC;727.7;970.0;0.0;13.7;91.6;1.2;186.1;197.22;132.54;;;;
2022-10-17 07:00:00 UTC;727.9;970.3;0.0;14.1;90.1;1.6;202.0;198.7;133.12;;;;
2022-10-17 08:00:00 UTC;728.3;970.8;0.0;14.4;88.6;2.1;204.4;167.91;115.39;;;;
2022-10-17 09:00:00 UTC;728.4;971.0;0.0;15.1;85.6;2.4;199.7;130.42;88.82;;;;
2022-10-17 10:00:00 UTC;728.2;970.7;0.0;15.9;81.3;2.9;194.0;106.26;70.33;;;;
2022-10-17 11:00:00 UTC;727.9;970.3;0.0;17.3;74.1;3.4;199.7;112.86;59.4;;;;
2022-10-17 12:00:00 UTC;727.6;969.9;0.0;18.4;68.4;3.7;198.2;125.63;61.52;;;;
2022-10-17 13:00:00 UTC;727.2;969.4;0.0;18.7;67.7;3.8;199.7;159.94;66.09;;;;
2022-10-17 14:00:00 UTC;727.0;969.1;0.0;18.1;69.9;3.6;200.6;131.12;55.4;;;;
2022-10-17 15:00:00 UTC;726.6;968.6;0.0;18.0;69.3;3.2;199.0;101.2;48.74;;;;
2022-10-17 16:00:00 UTC;726.6;968.6;0.0;16.8;74.3;3.4;197.1;101.26;48.59;;;;
2022-10-17 17:00:00 UTC;726.9;969.0;0.0;15.7;79.1;2.4;189.9;100.67;52.98;;;;
2022-10-17 18:00:00 UTC;727.3;969.5;0.0;14.6;84.6;1.9;187.8;62.24;41.51;;;;
2022-10-17 19:00:00 UTC;727.7;970.0;0.0;14.2;87.0;1.4;190.2;71.79;47.86;;;;
2022-10-17 20:00:00 UTC;727.9;970.3;0.0;13.9;88.2;1.2;184.7;71.86;47.92;;;;
2022-10-17 21:00:00 UTC;728.3;970.8;0.0;13.8;88.5;1.1;185.0;82.12;54.77;;;;
2022-10-17 22:00:00 UTC;728.5;971.1;0.0;14.1;88.1;1.0;193.1;117.34;78.31;;;;
2022-10-17 23:00:00 UTC;728.4;971.0;0.0;14.3;86.8;1.0;195.3;142.1;94.85;;;;
2022-10-18 00:00:00 UTC;727.8;970.2;0.0;14.1;87.7;0.8;165.0;157.43;105.38;;;;
2022-10-18 01:00:00 UTC;727.4;969.6;0.0;14.2;87.1;0.9;150.6;179.87;120.74;;;;
2022-10-18 02:00:00 UTC;727.3;969.5;0.0;14.1;87.4;0.9;238.8;179.77;120.25;;;;
2022-10-18 03:00:00 UTC;727.2;969.4;0.0;13.8;90.0;1.8;191.0;175.96;120.58;;;;
2022-10-18 04:00:00 UTC;727.5;969.8;0.0;13.1;95.2;2.2;198.1;97.44;71.83;;;;
2022-10-18 05:00:00 UTC;728.1;970.6;0.0;13.0;96.4;1.7;206.1;89.24;65.88;;;;
2022-10-18 06:00:00 UTC;728.7;971.4;0.0;13.4;94.2;1.4;199.0;111.62;75.92;;;;
2022-10-18 07:00:00 UTC;729.2;972.0;0.0;13.3;94.9;1.7;202.3;73.43;49.5;;;;
2022-10-18 08:00:00 UTC;729.5;972.4;0.0;13.3;95.8;1.7;193.5;88.17;60.3;;;;
2022-10-18 09:00:00 UTC;729.5;972.4;0.0;13.9;93.1;1.5;190.4;99.46;69.2;;;;
2022-10-18 10:00:00 UTC;729.2;972.0;0.0;14.8;88.9;2.3;193.8;88.87;60.91;;;;
2022-10-18 11:00:00 UTC;728.9;971.6;0.0;16.2;80.9;2.7;197.8;118.97;70.7;;;;
2022-10-18 12:00:00 UTC;728.5;971.1;0.0;17.8;72.2;3.6;200.6;118.85;60.84;;;;
2022-10-18 13:00:00 UTC;728.1;970.6;0.0;18.1;70.6;3.9;196.0;110.45;55.23;;;;
2022-10-18 14:00:00 UTC;727.7;970.0;0.0;18.5;68.0;3.5;198.6;103.03;54.42;;;;
2022-10-18 15:00:00 UTC;727.4;969.6;0.0;18.8;66.3;3.3;198.7;118.06;53.89;;;;
2022-10-18 16:00:00 UTC;727.6;969.9;0.0;17.9;71.0;3.4;196.8;123.36;55.88;;;;
2022-10-18 17:00:00 UTC;728.0;970.4;0.0;16.3;78.2;2.6;192.8;125.1;61.48;;;;
2022-10-18 18:00:00 UTC;728.7;971.4;0.0;14.8;85.3;1.6;184.9;70.89;47.3;;;;
2022-10-18 19:00:00 UTC;729.0;971.8;0.0;14.3;87.3;1.3;190.2;74.15;49.49;;;;
2022-10-18 20:00:00 UTC;729.5;972.4;0.0;14.0;88.6;1.3;191.7;81.61;54.54;;;;
2022-10-18 21:00:00 UTC;730.0;973.1;0.0;14.4;87.5;0.9;192.0;118.36;79.15;;;;
2022-10-18 22:00:00 UTC;729.9;973.0;0.0;14.5;87.0;0.9;166.7;159.69;106.8;;;;
2022-10-18 23:00:00 UTC;729.4;972.3;0.0;14.6;86.7;0.7;331.3;173.2;115.52;;;;
2022-10-19 00:00:00 UTC;729.0;971.8;0.0;14.6;86.9;0.8;232.5;181.4;121.33;;;;
2022-10-19 01:00:00 UTC;728.8;971.5;0.0;14.3;88.2;1.3;190.8;188.98;126.58;;;;
2022-10-19 02:00:00 UTC;728.6;971.2;0.0;14.2;88.7;1.2;184.7;201.25;135.92;;;;
2022-10-19 03:00:00 UTC;728.6;971.2;0.0;14.3;88.1;1.0;198.2;187.99;127.06;;;;
2022-10-19 04:00:00 UTC;728.9;971.6;0.0;13.8;91.0;1.5;193.3;140.42;98.39;;;;
2022-10-19 05:00:00 UTC;729.2;972.0;0.0;13.7;92.1;1.1;193.4;160.68;108.33;;;;
2022-10-19 06:00:00 UTC;729.8;972.8;0.0;13.5;93.4;1.6;185.6;131.02;87.45;;;;
2022-10-19 07:00:00 UTC;730.2;973.4;0.0;13.8;93.4;1.2;199.1;163.07;108.8;;;;
2022-10-19 08:00:00 UTC;730.5;973.8;0.0;14.9;87.3;1.7;183.1;222.41;148.56;;;;
2022-10-19 09:00:00 UTC;730.5;973.8;0.0;15.5;84.1;2.8;196.8;158.14;109.08;;;;
2022-10-19 10:00:00 UTC;730.5;973.8;0.0;16.6;77.3;3.5;197.0;134.75;80.61;;;;
2022-10-19 11:00:00 UTC;730.4;973.6;0.0;18.0;69.6;3.4;200.1;154.37;75.59;;;;
2022-10-19 12:00:00 UTC;729.9;973.0;0.0;19.1;63.9;3.3;199.7;145.47;66.5;;;;
2022-10-19 13:00:00 UTC;729.4;972.3;0.0;19.7;61.2;3.4;202.7;134.08;60.01;;;;
2022-10-19 14:00:00 UTC;728.9;971.6;0.0;20.8;58.0;3.4;206.9;156.72;58.7;;;;
2022-10-19 15:00:00 UTC;728.7;971.4;0.0;20.6;59.8;3.1;195.7;163.43;54.58;;;;
2022-10-19 16:00:00 UTC;728.5;971.1;0.0;19.6;63.8;2.8;195.3;185.25;59.58;;;;
2022-10-19 17:00:00 UTC;728.8;971.5;0.0;17.8;70.3;2.4;188.6;181.32;60.27;;;;
2022-10-19 18:00:00 UTC;729.4;972.3;0.0;15.9;78.0;1.4;164.2;135.72;67.53;;;;
2022-10-19 19:00:00 UTC;729.9;973.0;0.0;14.9;82.9;1.2;168.8;151.57;101.18;;;;
2022-10-19 20:00:00 UTC;730.2;973.4;0.0;14.2;87.2;1.4;186.9;92.44;61.66;;;;
2022-10-19 21:00:00 UTC;730.5;973.8;0.0;13.8;89.0;0.8;155.5;147.54;99.95;;;;
2022-10-19 22:00:00 UTC;730.4;973.6;0.0;13.6;90.2;1.0;183.9;139.16;93.43;;;;
2022-10-19 23:00:00 UTC;729.9;973.0;0.0;13.5;90.5;0.7;157.4;174.62;118.43;;;;
2022-10-20 00:00:00 UTC;729.4;972.3;0.0;13.5;90.5;0.5;208.2;188.5;126.27;;;;
2022-10-20 01:00:00 UTC;729.0;971.8;0.0;13.3;90.8;0.5;152.0;225.9;150.82;;;;
2022-10-20 02:00:00 UTC;728.6;971.2;0.0;13.2;91.6;0.3;141.7;275.03;183.56;;;;
2022-10-20 03:00:00 UTC;728.5;971.1;0.0;13.1;91.4;0.5;170.1;285.29;190.66;;;;
2022-10-20 04:00:00 UTC;728.4;971.0;0.0;13.4;90.1;0.4;86.8;332.72;224.7;;;;
2022-10-20 05:00:00 UTC;728.9;971.6;0.0;13.0;91.5;0.4;126.9;350.45;235.57;;;;
2022-10-20 06:00:00 UTC;729.4;972.3;0.0;13.3;89.8;0.5;198.2;349.21;232.83;;;;
2022-10-20 07:00:00 UTC;730.1;973.2;0.0;14.2;88.9;1.2;181.1;271.9;181.43;;;;
2022-10-20 08:00:00 UTC;730.1;973.2;0.0;15.2;84.8;1.4;185.0;237.39;158.25;;;;
2022-10-20 09:00:00 UTC;729.7;972.7;0.0;16.7;77.6;2.7;188.5;210.12;122.22;;;;
2022-10-20 10:00:00 UTC;;;;;;;;;;;;;
2022-10-20 11:00:00 UTC;;;;;;;;;;;;;
2022-10-20 12:00:00 UTC;;;;;;;;;;;;;
2022-10-20 13:00:00 UTC;728.4;971.0;0.0;19.7;63.3;3.8;197.8;140.93;58.22;;;;
2022-10-20 14:00:00 UTC;728.0;970.4;0.0;20.1;61.8;3.5;197.2;115.71;54.0;;;;
2022-10-20 15:00:00 UTC;727.6;969.9;0.0;20.1;61.2;3.4;197.2;129.02;53.92;;;;
2022-10-20 16:00:00 UTC;727.6;969.9;0.0;19.5;63.4;2.8;195.6;146.64;57.23;;;;
2022-10-20 17:00:00 UTC;727.7;970.0;0.0;17.9;70.1;2.3;188.3;131.86;44.81;;;;
2022-10-20 18:00:00 UTC;728.2;970.7;0.0;15.9;78.8;1.9;180.2;80.83;39.38;;;;
2022-10-20 19:00:00 UTC;728.7;971.4;0.0;14.9;83.8;1.3;172.7;105.84;70.57;;;;
2022-10-20 20:00:00 UTC;729.0;971.8;0.0;14.4;86.2;1.0;184.6;114.5;76.35;;;;
2022-10-20 21:00:00 UTC;729.1;971.9;0.0;14.1;87.9;1.0;186.3;141.26;94.23;;;;
2022-10-20 22:00:00 UTC;729.2;972.0;0.0;13.7;90.1;1.0;171.2;104.97;70.13;;;;
2022-10-20 23:00:00 UTC;729.0;971.8;0.0;13.6;90.5;0.7;178.9;169.55;113.83;;;;
2022-10-21 00:00:00 UTC;728.8;971.5;0.0;13.4;91.0;0.6;182.1;185.28;123.92;;;;
2022-10-21 01:00:00 UTC;728.4;971.0;0.0;13.4;91.2;0.5;196.1;221.15;147.86;;;;
2022-10-21 02:00:00 UTC;728.1;970.6;0.0;13.7;90.1;0.7;324.0;246.95;167.18;;;;
2022-10-21 03:00:00 UTC;727.9;970.3;0.0;13.7;90.5;0.7;53.2;261.27;175.22;;;;
2022-10-21 04:00:00 UTC;727.9;970.3;0.0;13.5;91.3;1.0;354.2;267.63;179.89;;;;
2022-10-21 05:00:00 UTC;728.1;970.6;0.0;13.6;90.6;0.8;352.1;282.48;189.41;;;;
2022-10-21 06:00:00 UTC;728.5;971.1;0.0;13.6;91.4;0.7;178.6;274.36;183.05;;;;
2022-10-21 07:00:00 UTC;729.1;971.9;0.0;14.1;88.8;0.8;269.3;299.67;199.81;;;;
2022-10-21 08:00:00 UTC;729.2;972.0;0.0;15.6;81.7;1.1;211.7;348.88;214.06;;;;
2022-10-21 09:00:00 UTC;728.9;971.6;0.0;16.8;75.7;2.6;194.6;228.49;139.33;;;;
2022-10-21 10:00:00 UTC;728.9;971.6;0.0;18.0;70.4;3.1;190.2;193.12;104.47;;;;
2022-10-21 11:00:00 UTC;728.7;971.4;0.0;18.9;67.1;3.4;186.9;193.91;94.03;;;;
2022-10-21 12:00:00 UTC;728.1;970.6;0.0;19.7;63.6;3.5;191.4;186.99;91.03;;;;
2022-10-21 13:00:00 UTC;727.6;969.9;0.0;20.0;61.5;3.8;194.3;179.04;83.55;;;;
2022-10-21 14:00:00 UTC;727.1;969.2;0.0;19.9;61.6;3.7;197.2;170.2;80.25;;;;
2022-10-21 15:00:00 UTC;726.9;969.0;0.0;19.4;63.6;3.4;195.4;161.24;82.75;;;;
2022-10-21 16:00:00 UTC;726.8;968.8;0.0;18.6;67.6;2.8;188.3;151.86;72.71;;;;
2022-10-21 17:00:00 UTC;726.8;968.8;0.0;17.1;73.6;2.2;181.7;152.72;62.71;;;;
