date;PBAR_mmHg;PBAR_hpa;PP_mm;TEMP_celc;HR_porc;WS_ms;WD_sexa;PM10_1h_ugm3;PM25_1h_ugm3;SO2_1h_ppb;SO2_1h_ugm3;NO2_1h_ppb;NO2_1h_ugm3
2021-12-13 15:00:00 UTC;;;;;;;;85.3;23.6;;;;
2021-12-13 16:00:00 UTC;;;;;;;;83.6;21.6;;;;
2021-12-13 17:00:00 UTC;;;;;;;;74.3;21.8;;;;
2021-12-13 18:00:00 UTC;;;;;;;;67.4;23.9;;;;
2021-12-13 19:00:00 UTC;;;;;;;;76.9;24.0;;;;
2021-12-13 20:00:00 UTC;;;;;;;;95.3;27.6;;;;
2021-12-13 21:00:00 UTC;;;;;;;;83.5;28.2;;;;
2021-12-13 22:00:00 UTC;;;;;;;;55.4;30.9;;;;
2021-12-13 23:00:00 UTC;;;;;;;;42.2;28.2;;;;
2021-12-14 00:00:00 UTC;;;;;;;;39.7;26.5;;;;
2021-12-14 01:00:00 UTC;;;;;;;;38.8;25.9;;;;
2021-12-14 02:00:00 UTC;;;;;;;;45.9;30.6;;;;
2021-12-14 03:00:00 UTC;;;;;;;;51.1;34.1;;;;
2021-12-14 04:00:00 UTC;;;;;;;;48.1;32.1;;;;
2021-12-14 05:00:00 UTC;;;;;;;;48.9;32.6;;;;
2021-12-14 06:00:00 UTC;;;;;;;;66.4;44.3;;;;
2021-12-14 07:00:00 UTC;;;;;;;;81.4;45.5;;;;
2021-12-14 08:00:00 UTC;;;;;;;;88.5;41.5;;;;
2021-12-14 09:00:00 UTC;;;;;;;;80.9;36.2;;;;
2021-12-14 10:00:00 UTC;;;;;;;;79.1;26.2;;;;
2021-12-14 11:00:00 UTC;;;;;;;;71.5;25.5;;;;
2021-12-14 12:00:00 UTC;;;;;;;;61.1;22.3;;;;
2021-12-14 13:00:00 UTC;;;;;;;;58.8;22.8;;;;
2021-12-14 14:00:00 UTC;;;;;;;;60.2;19.6;;;;
2021-12-14 15:00:00 UTC;;;;;;;;55.5;17.3;;;;
2021-12-14 16:00:00 UTC;;;;;;;;67.6;19.5;;;;
2021-12-14 17:00:00 UTC;;;;;;;;67.5;20.5;;;;
2021-12-14 18:00:00 UTC;;;;;;;;46.8;20.7;;;;
2021-12-14 19:00:00 UTC;;;;;;;;38.7;25.8;;;;
2021-12-14 20:00:00 UTC;;;;;;;;43.0;28.7;;;;
2021-12-14 21:00:00 UTC;;;;;;;;50.6;33.7;;;;
2021-12-14 22:00:00 UTC;;;;;;;;52.4;35.0;;;;
2021-12-14 23:00:00 UTC;;;;;;;;50.4;33.6;;;;
2021-12-15 00:00:00 UTC;;;;;;;;55.1;37.4;;;;
2021-12-15 01:00:00 UTC;;;;;;;;65.3;45.1;;;;
2021-12-15 02:00:00 UTC;;;;;;;;81.5;58.5;;;;
2021-12-15 03:00:00 UTC;;;;;;;;91.8;64.2;;;;
2021-12-15 04:00:00 UTC;;;;;;;;108.7;78.0;;;;
2021-12-15 05:00:00 UTC;;;;;;;;116.1;78.9;;;;
2021-12-15 06:00:00 UTC;;;;;;;;151.8;104.9;;;;
2021-12-15 07:00:00 UTC;;;;;;;;189.3;130.4;;;;
2021-12-15 08:00:00 UTC;;;;;;;;124.9;88.9;;;;
2021-12-15 09:00:00 UTC;;;;;;;;88.7;63.7;;;;
2021-12-15 10:00:00 UTC;;;;;;;;46.6;34.0;;;;
2021-12-15 11:00:00 UTC;;;;;;;;42.6;28.3;;;;
2021-12-15 12:00:00 UTC;;;;;;;;40.2;25.3;;;;
2021-12-15 13:00:00 UTC;;;;;;;;35.7;22.9;;;;
2021-12-15 14:00:00 UTC;;;;;;;;;;;;;
2021-12-15 15:00:00 UTC;;;;;;;;38.2;22.8;;;;
2021-12-15 16:00:00 UTC;;;;;;;;35.4;20.9;;;;
2021-12-15 17:00:00 UTC;;;;;;;;33.0;22.1;;;;
2021-12-15 18:00:00 UTC;;;;;;;;45.9;30.6;;;;
2021-12-15 19:00:00 UTC;;;;;;;;53.7;35.8;;;;
2021-12-15 20:00:00 UTC;;;;;;;;67.5;45.2;;;;
2021-12-15 21:00:00 UTC;;;;;;;;60.4;40.4;;;;
2021-12-15 22:00:00 UTC;;;;;;;;57.6;38.4;;;;
2021-12-15 23:00:00 UTC;;;;;;;;61.0;40.9;;;;
2021-12-16 00:00:00 UTC;;;;;;;;70.4;47.7;;;;
2021-12-16 01:00:00 UTC;;;;;;;;83.6;56.0;;;;
2021-12-16 02:00:00 UTC;;;;;;;;93.1;62.8;;;;
2021-12-16 03:00:00 UTC;;;;;;;;91.2;61.4;;;;
2021-12-16 04:00:00 UTC;;;;;;;;109.3;73.2;;;;
2021-12-16 05:00:00 UTC;;;;;;;;119.7;82.4;;;;
2021-12-16 06:00:00 UTC;;;;;;;;114.4;78.4;;;;
2021-12-16 07:00:00 UTC;;;;;;;;118.5;81.7;;;;
2021-12-16 08:00:00 UTC;;;;;;;;101.8;70.3;;;;
2021-12-16 09:00:00 UTC;;;;;;;;79.8;56.2;;;;
2021-12-16 10:00:00 UTC;;;;;;;;78.2;54.0;;;;
2021-12-16 11:00:00 UTC;;;;;;;;103.3;64.6;;;;
2021-12-16 12:00:00 UTC;;;;;;;;106.6;62.9;;;;
2021-12-16 13:00:00 UTC;;;;;;;;94.5;52.9;;;;
2021-12-16 14:00:00 UTC;;;;;;;;83.0;41.8;;;;
2021-12-16 15:00:00 UTC;;;;;;;;57.8;29.3;;;;
2021-12-16 16:00:00 UTC;;;;;;;;50.7;25.9;;;;
2021-12-16 17:00:00 UTC;;;;;;;;51.1;27.7;;;;
2021-12-16 18:00:00 UTC;;;;;;;;42.0;27.8;;;;
2021-12-16 19:00:00 UTC;;;;;;;;47.8;31.9;;;;
2021-12-16 20:00:00 UTC;;;;;;;;52.1;34.7;;;;
2021-12-16 21:00:00 UTC;;;;;;;;57.0;38.0;;;;
2021-12-16 22:00:00 UTC;;;;;;;;56.0;37.8;;;;
2021-12-16 23:00:00 UTC;;;;;;;;63.8;43.0;;;;
2021-12-17 00:00:00 UTC;;;;;;;;68.2;45.9;;;;
2021-12-17 01:00:00 UTC;;;;;;;;69.6;47.0;;;;
2021-12-17 02:00:00 UTC;;;;;;;;74.5;52.1;;;;
2021-12-17 03:00:00 UTC;;;;;;;;83.0;57.3;;;;
2021-12-17 04:00:00 UTC;;;;;;;;90.6;62.5;;;;
2021-12-17 05:00:00 UTC;;;;;;;;70.9;47.5;;;;
2021-12-17 06:00:00 UTC;;;;;;;;121.2;81.6;;;;
2021-12-17 07:00:00 UTC;;;;;;;;134.0;92.2;;;;
2021-12-17 08:00:00 UTC;;;;;;;;127.2;90.6;;;;
2021-12-17 09:00:00 UTC;;;;;;;;112.6;86.4;;;;
2021-12-17 10:00:00 UTC;;;;;;;;88.5;67.2;;;;
2021-12-17 11:00:00 UTC;;;;;;;;61.0;44.3;;;;
2021-12-17 12:00:00 UTC;;;;;;;;57.6;41.1;;;;
2021-12-17 13:00:00 UTC;;;;;;;;57.1;41.3;;;;
2021-12-17 14:00:00 UTC;;;;;;;;50.4;35.7;;;;
2021-12-17 15:00:00 UTC;;;;;;;;53.6;35.7;;;;
2021-12-17 16:00:00 UTC;;;;;;;;51.7;34.4;;;;
2021-12-17 17:00:00 UTC;;;;;;;;44.6;30.3;;;;
2021-12-17 18:00:00 UTC;;;;;;;;45.4;31.0;;;;
2021-12-17 19:00:00 UTC;;;;;;;;46.4;31.5;;;;
2021-12-17 20:00:00 UTC;;;;;;;;40.1;27.3;;;;
2021-12-17 21:00:00 UTC;;;;;;;;56.1;37.5;;;;
2021-12-17 22:00:00 UTC;;;;;;;;70.4;47.0;;;;
2021-12-17 23:00:00 UTC;;;;;;;;96.4;64.5;;;;
2021-12-18 00:00:00 UTC;;;;;;;;85.7;57.2;;;;
2021-12-18 01:00:00 UTC;;;;;;;;83.7;56.1;;;;
2021-12-18 02:00:00 UTC;;;;;;;;99.6;67.0;;;;
2021-12-18 03:00:00 UTC;;;;;;;;98.6;66.5;;;;
2021-12-18 04:00:00 UTC;;;;;;;;107.6;73.2;;;;
2021-12-18 05:00:00 UTC;;;;;;;;77.5;53.1;;;;
2021-12-18 06:00:00 UTC;;;;;;;;83.2;55.6;;;;
2021-12-18 07:00:00 UTC;;;;;;;;163.0;111.7;;;;
2021-12-18 08:00:00 UTC;;;;;;;;179.4;123.7;;;;
2021-12-18 09:00:00 UTC;;;;;;;;160.1;104.7;;;;
2021-12-18 10:00:00 UTC;;;;;;;;117.5;73.7;;;;
2021-12-18 11:00:00 UTC;;;;;;;;90.0;44.0;;;;
2021-12-18 12:00:00 UTC;;;;;;;;95.6;41.2;;;;
2021-12-18 13:00:00 UTC;;;;;;;;80.0;39.6;;;;
2021-12-18 14:00:00 UTC;;;;;;;;57.6;27.8;;;;
2021-12-18 15:00:00 UTC;;;;;;;;57.8;25.9;;;;
2021-12-18 16:00:00 UTC;;;;;;;;50.0;24.6;;;;
2021-12-18 17:00:00 UTC;;;;;;;;47.0;24.6;;;;
2021-12-18 18:00:00 UTC;;;;;;;;44.0;26.5;;;;
2021-12-18 19:00:00 UTC;;;;;;;;39.3;26.2;;;;
2021-12-18 20:00:00 UTC;;;;;;;;41.8;27.9;;;;
2021-12-18 21:00:00 UTC;;;;;;;;43.6;29.1;;;;
2021-12-18 22:00:00 UTC;;;;;;;;50.3;33.6;;;;
2021-12-18 23:00:00 UTC;;;;;;;;45.9;30.7;;;;
2021-12-19 00:00:00 UTC;;;;;;;;45.2;30.5;;;;
2021-12-19 01:00:00 UTC;;;;;;;;50.3;33.9;;;;
2021-12-19 02:00:00 UTC;;;;;;;;56.2;38.2;;;;
2021-12-19 03:00:00 UTC;;;;;;;;58.7;39.8;;;;
2021-12-19 04:00:00 UTC;;;;;;;;66.3;45.0;;;;
2021-12-19 05:00:00 UTC;;;;;;;;71.7;48.3;;;;
2021-12-19 06:00:00 UTC;;;;;;;;82.4;55.9;;;;
2021-12-19 07:00:00 UTC;;;;;;;;75.8;51.7;;;;
2021-12-19 08:00:00 UTC;;;;;;;;103.7;65.6;;;;
2021-12-19 09:00:00 UTC;;;;;;;;92.6;54.7;;;;
2021-12-19 10:00:00 UTC;;;;;;;;77.7;45.4;;;;
2021-12-19 11:00:00 UTC;;;;;;;;65.0;37.1;;;;
2021-12-19 12:00:00 UTC;;;;;;;;54.5;31.9;;;;
2021-12-19 13:00:00 UTC;;;;;;;;56.7;32.0;;;;
2021-12-19 14:00:00 UTC;;;;;;;;50.8;29.1;;;;
2021-12-19 15:00:00 UTC;;;;;;;;44.8;25.1;;;;
2021-12-19 16:00:00 UTC;;;;;;;;46.7;31.2;;;;
2021-12-19 17:00:00 UTC;;;;;;;;42.6;26.4;;;;
2021-12-19 18:00:00 UTC;;;;;;;;45.1;30.1;;;;
2021-12-19 19:00:00 UTC;;;;;;;;44.4;32.4;;;;
2021-12-19 20:00:00 UTC;;;;;;;;41.0;28.4;;;;
2021-12-19 21:00:00 UTC;;;;;;;;41.7;29.1;;;;
2021-12-19 22:00:00 UTC;;;;;;;;43.1;29.4;;;;
2021-12-19 23:00:00 UTC;;;;;;;;43.2;29.2;;;;
2021-12-20 00:00:00 UTC;;;;;;;;42.9;29.1;;;;
2021-12-20 01:00:00 UTC;;;;;;;;44.5;32.1;;;;
2021-12-20 02:00:00 UTC;;;;;;;;48.9;36.5;;;;
2021-12-20 03:00:00 UTC;;;;;;;;64.4;47.3;;;;
2021-12-20 04:00:00 UTC;;;;;;;;105.9;81.8;;;;
2021-12-20 05:00:00 UTC;;;;;;;;86.1;65.6;;;;
2021-12-20 06:00:00 UTC;;;;;;;;97.6;71.0;;;;
2021-12-20 07:00:00 UTC;;;;;;;;98.9;66.6;;;;
2021-12-20 08:00:00 UTC;;;;;;;;89.3;59.9;;;;
2021-12-20 09:00:00 UTC;;;;;;;;99.2;67.2;;;;
2021-12-20 10:00:00 UTC;;;;;;;;95.7;62.5;;;;
2021-12-20 11:00:00 UTC;;;;;;;;72.2;44.2;;;;
2021-12-20 12:00:00 UTC;;;;;;;;65.9;39.5;;;;
2021-12-20 13:00:00 UTC;;;;;;;;63.5;32.4;;;;
2021-12-20 14:00:00 UTC;;;;;;;;59.9;26.8;;;;
2021-12-20 15:00:00 UTC;;;;;;;;56.9;25.0;;;;
2021-12-20 16:00:00 UTC;;;;;;;;55.8;26.7;;;;
2021-12-20 17:00:00 UTC;;;;;;;;53.2;27.6;;;;
2021-12-20 18:00:00 UTC;;;;;;;;52.4;28.0;;;;
2021-12-20 19:00:00 UTC;;;;;;;;41.2;27.5;;;;
2021-12-20 20:00:00 UTC;;;;;;;;47.9;32.0;;;;
2021-12-20 21:00:00 UTC;;;;;;;;65.6;43.8;;;;
2021-12-20 22:00:00 UTC;;;;;;;;68.1;45.4;;;;
2021-12-20 23:00:00 UTC;;;;;;;;67.4;44.9;;;;
2021-12-21 00:00:00 UTC;;;;;;;;56.7;38.0;;;;
2021-12-21 01:00:00 UTC;;;;;;;;59.5;40.3;;;;
2021-12-21 02:00:00 UTC;;;;;;;;87.7;60.9;;;;
2021-12-21 03:00:00 UTC;;;;;;;;92.7;65.3;;;;
2021-12-21 04:00:00 UTC;;;;;;;;174.6;134.3;;;;
2021-12-21 05:00:00 UTC;;;;;;;;198.0;149.0;;;;
2021-12-21 06:00:00 UTC;;;;;;;;233.2;171.9;;;;
2021-12-21 07:00:00 UTC;;;;;;;;231.7;165.6;;;;
2021-12-21 08:00:00 UTC;;;;;;;;149.9;106.4;;;;
2021-12-21 09:00:00 UTC;;;;;;;;113.9;83.7;;;;
2021-12-21 10:00:00 UTC;;;;;;;;79.9;55.4;;;;
2021-12-21 11:00:00 UTC;;;;;;;;64.0;41.9;;;;
2021-12-21 12:00:00 UTC;;;;;;;;68.5;45.7;;;;
2021-12-21 13:00:00 UTC;;;;;;;;56.9;36.1;;;;
2021-12-21 14:00:00 UTC;;;;;;;;61.3;33.3;;;;
2021-12-21 15:00:00 UTC;;;;;;;;57.3;28.7;;;;
2021-12-21 16:00:00 UTC;;;;;;;;51.0;25.7;;;;
2021-12-21 17:00:00 UTC;;;;;;;;54.8;25.7;;;;
2021-12-21 18:00:00 UTC;;;;;;;;49.2;26.4;;;;
2021-12-21 19:00:00 UTC;;;;;;;;37.4;25.0;;;;
2021-12-21 20:00:00 UTC;;;;;;;;43.9;29.3;;;;
2021-12-21 21:00:00 UTC;;;;;;;;46.1;30.7;;;;
2021-12-21 22:00:00 UTC;;;;;;;;44.4;29.8;;;;
2021-12-21 23:00:00 UTC;;;;;;;;46.0;31.5;;;;
2021-12-22 00:00:00 UTC;;;;;;;;56.0;39.0;;;;
2021-12-22 01:00:00 UTC;;;;;;;;73.5;52.1;;;;
2021-12-22 02:00:00 UTC;;;;;;;;99.0;71.9;;;;
2021-12-22 03:00:00 UTC;;;;;;;;148.8;117.0;;;;
2021-12-22 04:00:00 UTC;;;;;;;;99.0;74.2;;;;
2021-12-22 05:00:00 UTC;;;;;;;;95.8;66.4;;;;
2021-12-22 06:00:00 UTC;;;;;;;;126.2;91.3;;;;
2021-12-22 07:00:00 UTC;;;;;;;;190.5;142.4;;;;
2021-12-22 08:00:00 UTC;;;;;;;;268.6;182.1;;;;
2021-12-22 09:00:00 UTC;;;;;;;;185.5;129.1;;;;
2021-12-22 10:00:00 UTC;;;;;;;;103.4;70.4;;;;
2021-12-22 11:00:00 UTC;;;;;;;;91.5;64.2;;;;
2021-12-22 12:00:00 UTC;;;;;;;;87.6;60.2;;;;
2021-12-22 13:00:00 UTC;;;;;;;;89.1;61.6;;;;
2021-12-22 14:00:00 UTC;;;;;;;;75.3;51.0;;;;
2021-12-22 15:00:00 UTC;;;;;;;;63.9;39.2;;;;
2021-12-22 16:00:00 UTC;;;;;;;;57.4;30.6;;;;
2021-12-22 17:00:00 UTC;;;;;;;;60.0;28.8;;;;
2021-12-22 18:00:00 UTC;;;;;;;;44.4;25.7;;;;
2021-12-22 19:00:00 UTC;;;;;;;;37.6;25.1;;;;
2021-12-22 20:00:00 UTC;;;;;;;;41.4;27.6;;;;
2021-12-22 21:00:00 UTC;;;;;;;;47.6;31.7;;;;
2021-12-22 22:00:00 UTC;;;;;;;;51.3;34.2;;;;
2021-12-22 23:00:00 UTC;;;;;;;;49.7;33.1;;;;
2021-12-23 00:00:00 UTC;;;;;;;;51.0;34.0;;;;
2021-12-23 01:00:00 UTC;;;;;;;;44.8;29.9;;;;
2021-12-23 02:00:00 UTC;;;;;;;;40.3;27.0;;;;
2021-12-23 03:00:00 UTC;;;;;;;;38.1;25.6;;;;
2021-12-23 04:00:00 UTC;;;;;;;;39.7;26.8;;;;
2021-12-23 05:00:00 UTC;;;;;;;;46.5;31.5;;;;
2021-12-23 06:00:00 UTC;;;;;;;;62.6;41.8;;;;
2021-12-23 07:00:00 UTC;;;;;;;;162.2;114.7;;;;
2021-12-23 08:00:00 UTC;;;;;;;;158.9;99.9;;;;
2021-12-23 09:00:00 UTC;;;;;;;;116.2;67.3;;;;
2021-12-23 10:00:00 UTC;;;;;;;;75.2;34.8;;;;
2021-12-23 11:00:00 UTC;;;;;;;;78.6;32.0;;;;
2021-12-23 12:00:00 UTC;;;;;;;;88.6;31.0;;;;
2021-12-23 13:00:00 UTC;;;;;;;;91.5;32.0;;;;
2021-12-23 14:00:00 UTC;;;;;;;;95.2;27.0;;;;
2021-12-23 15:00:00 UTC;;;;;;;;85.9;23.1;;;;
2021-12-23 16:00:00 UTC;;;;;;;;65.6;21.3;;;;
2021-12-23 17:00:00 UTC;;;;;;;;60.8;21.2;;;;
2021-12-23 18:00:00 UTC;;;;;;;;65.3;24.3;;;;
2021-12-23 19:00:00 UTC;;;;;;;;68.0;24.4;;;;
2021-12-23 20:00:00 UTC;;;;;;;;73.9;26.3;;;;
2021-12-23 21:00:00 UTC;;;;;;;;81.8;29.8;;;;
2021-12-23 22:00:00 UTC;;;;;;;;96.0;34.4;;;;
2021-12-23 23:00:00 UTC;;;;;;;;76.1;29.0;;;;
2021-12-24 00:00:00 UTC;;;;;;;;41.4;26.5;;;;
2021-12-24 01:00:00 UTC;;;;;;;;32.3;21.6;;;;
2021-12-24 02:00:00 UTC;;;;;;;;35.5;23.7;;;;
2021-12-24 03:00:00 UTC;;;;;;;;39.5;26.4;;;;
2021-12-24 04:00:00 UTC;;;;;;;;40.4;26.9;;;;
2021-12-24 05:00:00 UTC;;;;;;;;45.0;30.0;;;;
2021-12-24 06:00:00 UTC;;;;;;;;45.8;30.5;;;;
2021-12-24 07:00:00 UTC;;;;;;;;98.6;39.8;;;;
2021-12-24 08:00:00 UTC;;;;;;;;112.4;70.7;;;;
2021-12-24 09:00:00 UTC;;;;;;;;65.5;37.7;;;;
2021-12-24 10:00:00 UTC;;;;;;;;53.5;28.0;;;;
2021-12-24 11:00:00 UTC;;;;;;;;56.5;28.1;;;;
2021-12-24 12:00:00 UTC;;;;;;;;57.4;24.7;;;;
2021-12-24 13:00:00 UTC;;;;;;;;53.3;21.4;;;;
2021-12-24 14:00:00 UTC;;;;;;;;42.9;19.5;;;;
2021-12-24 15:00:00 UTC;;;;;;;;44.8;20.9;;;;
2021-12-24 16:00:00 UTC;;;;;;;;44.7;21.4;;;;
2021-12-24 17:00:00 UTC;;;;;;;;45.9;24.6;;;;
2021-12-24 18:00:00 UTC;;;;;;;;29.7;19.0;;;;
2021-12-24 19:00:00 UTC;;;;;;;;36.7;25.5;;;;
2021-12-24 20:00:00 UTC;;;;;;;;33.5;23.1;;;;
2021-12-24 21:00:00 UTC;;;;;;;;35.5;24.7;;;;
2021-12-24 22:00:00 UTC;;;;;;;;42.3;28.7;;;;
2021-12-24 23:00:00 UTC;;;;;;;;43.2;29.4;;;;
2021-12-25 00:00:00 UTC;;;;;;;;57.3;43.1;;;;
2021-12-25 01:00:00 UTC;;;;;;;;55.6;41.9;;;;
2021-12-25 02:00:00 UTC;;;;;;;;55.1;44.1;;;;
2021-12-25 03:00:00 UTC;;;;;;;;50.8;41.4;;;;
2021-12-25 04:00:00 UTC;;;;;;;;46.5;36.7;;;;
2021-12-25 05:00:00 UTC;;;;;;;;47.5;35.8;;;;
2021-12-25 06:00:00 UTC;;;;;;;;48.4;36.8;;;;
2021-12-25 07:00:00 UTC;;;;;;;;64.2;49.2;;;;
2021-12-25 08:00:00 UTC;;;;;;;;86.0;65.6;;;;
2021-12-25 09:00:00 UTC;;;;;;;;87.0;64.4;;;;
2021-12-25 10:00:00 UTC;;;;;;;;62.8;47.7;;;;
2021-12-25 11:00:00 UTC;;;;;;;;41.5;30.9;;;;
2021-12-25 12:00:00 UTC;;;;;;;;40.1;27.2;;;;
2021-12-25 13:00:00 UTC;;;;;;;;40.1;26.5;;;;
2021-12-25 14:00:00 UTC;;;;;;;;33.6;17.5;;;;
2021-12-25 15:00:00 UTC;;;;;;;;28.9;13.3;;;;
2021-12-25 16:00:00 UTC;;;;;;;;25.9;13.3;;;;
2021-12-25 17:00:00 UTC;;;;;;;;31.3;13.2;;;;
2021-12-25 18:00:00 UTC;;;;;;;;25.3;13.6;;;;
2021-12-25 19:00:00 UTC;;;;;;;;24.6;12.7;;;;
2021-12-25 20:00:00 UTC;;;;;;;;27.3;13.9;;;;
2021-12-25 21:00:00 UTC;;;;;;;;31.4;16.5;;;;
2021-12-25 22:00:00 UTC;;;;;;;;32.9;17.2;;;;
2021-12-25 23:00:00 UTC;;;;;;;;27.2;15.6;;;;
2021-12-26 00:00:00 UTC;;;;;;;;28.6;16.3;;;;
2021-12-26 01:00:00 UTC;;;;;;;;19.5;12.7;;;;
2021-12-26 02:00:00 UTC;;;;;;;;16.6;11.3;;;;
2021-12-26 03:00:00 UTC;;;;;;;;17.2;12.5;;;;
2021-12-26 04:00:00 UTC;;;;;;;;19.8;14.2;;;;
2021-12-26 05:00:00 UTC;;;;;;;;23.9;17.3;;;;
2021-12-26 06:00:00 UTC;;;;;;;;33.0;23.2;;;;
2021-12-26 07:00:00 UTC;;;;;;;;39.9;26.6;;;;
2021-12-26 08:00:00 UTC;;;;;;;;43.8;27.6;;;;
2021-12-26 09:00:00 UTC;;;;;;;;51.6;33.6;;;;
2021-12-26 10:00:00 UTC;;;;;;;;53.1;31.8;;;;
2021-12-26 11:00:00 UTC;;;;;;;;53.4;30.0;;;;
2021-12-26 12:00:00 UTC;;;;;;;;45.4;23.5;;;;
2021-12-26 13:00:00 UTC;;;;;;;;44.8;22.5;;;;
2021-12-26 14:00:00 UTC;;;;;;;;52.4;22.7;;;;
2021-12-26 15:00:00 UTC;;;;;;;;41.0;17.6;;;;
2021-12-26 16:00:00 UTC;;;;;;;;42.0;18.0;;;;
2021-12-26 17:00:00 UTC;;;;;;;;40.0;17.3;;;;
2021-12-26 18:00:00 UTC;;;;;;;;39.3;18.4;;;;
2021-12-26 19:00:00 UTC;;;;;;;;32.9;19.2;;;;
2021-12-26 20:00:00 UTC;;;;;;;;31.5;21.1;;;;
2021-12-26 21:00:00 UTC;;;;;;;;32.1;21.6;;;;
2021-12-26 22:00:00 UTC;;;;;;;;35.5;23.8;;;;
2021-12-26 23:00:00 UTC;;;;;;;;43.2;29.0;;;;
2021-12-27 00:00:00 UTC;;;;;;;;46.6;31.2;;;;
2021-12-27 01:00:00 UTC;;;;;;;;36.7;26.4;;;;
2021-12-27 02:00:00 UTC;;;;;;;;56.7;40.9;;;;
2021-12-27 03:00:00 UTC;;;;;;;;63.3;47.1;;;;
2021-12-27 04:00:00 UTC;;;;;;;;55.5;41.3;;;;
2021-12-27 05:00:00 UTC;;;;;;;;57.0;42.1;;;;
2021-12-27 06:00:00 UTC;;;;;;;;52.6;39.0;;;;
2021-12-27 07:00:00 UTC;;;;;;;;50.7;38.0;;;;
2021-12-27 08:00:00 UTC;;;;;;;;46.9;35.7;;;;
2021-12-27 09:00:00 UTC;;;;;;;;48.0;36.3;;;;
2021-12-27 10:00:00 UTC;;;;;;;;59.3;45.1;;;;
2021-12-27 11:00:00 UTC;;;;;;;;69.8;51.2;;;;
2021-12-27 12:00:00 UTC;;;;;;;;77.6;56.6;;;;
2021-12-27 13:00:00 UTC;;;;;;;;61.9;39.1;;;;
2021-12-27 14:00:00 UTC;;;;;;;;51.6;28.1;;;;
2021-12-27 15:00:00 UTC;;;;;;;;44.5;22.7;;;;
2021-12-27 16:00:00 UTC;;;;;;;;40.1;20.4;;;;
2021-12-27 17:00:00 UTC;;;;;;;;38.8;19.5;;;;
2021-12-27 18:00:00 UTC;;;;;;;;32.1;21.0;;;;
2021-12-27 19:00:00 UTC;;;;;;;;34.7;23.2;;;;
2021-12-27 20:00:00 UTC;;;;;;;;44.7;29.9;;;;
2021-12-27 21:00:00 UTC;;;;;;;;42.3;28.3;;;;
2021-12-27 22:00:00 UTC;;;;;;;;45.4;30.5;;;;
2021-12-27 23:00:00 UTC;;;;;;;;42.7;30.0;;;;
2021-12-28 00:00:00 UTC;;;;;;;;49.1;34.9;;;;
2021-12-28 01:00:00 UTC;;;;;;;;60.4;46.1;;;;
2021-12-28 02:00:00 UTC;;;;;;;;68.7;53.1;;;;
2021-12-28 03:00:00 UTC;;;;;;;;82.5;64.8;;;;
2021-12-28 04:00:00 UTC;;;;;;;;71.0;56.8;;;;
2021-12-28 05:00:00 UTC;;;;;;;;58.0;48.3;;;;
2021-12-28 06:00:00 UTC;;;;;;;;55.8;48.8;;;;
2021-12-28 07:00:00 UTC;;;;;;;;29.4;25.7;;;;
2021-12-28 08:00:00 UTC;;;;;;;;36.2;29.6;;;;
2021-12-28 09:00:00 UTC;;;;;;;;33.6;26.6;;;;
2021-12-28 10:00:00 UTC;;;;;;;;37.0;28.6;;;;
2021-12-28 11:00:00 UTC;;;;;;;;27.1;21.4;;;;
2021-12-28 12:00:00 UTC;;;;;;;;44.3;34.0;;;;
2021-12-28 13:00:00 UTC;;;;;;;;41.3;28.9;;;;
2021-12-28 14:00:00 UTC;;;;;;;;41.1;26.1;;;;
2021-12-28 15:00:00 UTC;;;;;;;;56.6;35.9;;;;
2021-12-28 16:00:00 UTC;;;;;;;;70.0;48.0;;;;
2021-12-28 17:00:00 UTC;;;;;;;;57.2;29.9;;;;
2021-12-28 18:00:00 UTC;;;;;;;;30.2;20.1;;;;
2021-12-28 19:00:00 UTC;;;;;;;;38.2;25.5;;;;
2021-12-28 20:00:00 UTC;;;;;;;;57.6;38.9;;;;
2021-12-28 21:00:00 UTC;;;;;;;;53.5;35.7;;;;
2021-12-28 22:00:00 UTC;;;;;;;;56.8;37.9;;;;
2021-12-28 23:00:00 UTC;;;;;;;;61.3;40.9;;;;
2021-12-29 00:00:00 UTC;;;;;;;;46.2;30.9;;;;
2021-12-29 01:00:00 UTC;;;;;;;;34.7;24.7;;;;
2021-12-29 02:00:00 UTC;;;;;;;;37.2;27.3;;;;
2021-12-29 03:00:00 UTC;;;;;;;;36.5;28.1;;;;
2021-12-29 04:00:00 UTC;;;;;;;;33.3;27.0;;;;
2021-12-29 05:00:00 UTC;;;;;;;;35.5;28.7;;;;
2021-12-29 06:00:00 UTC;;;;;;;;33.7;26.7;;;;
2021-12-29 07:00:00 UTC;;;;;;;;22.9;17.9;;;;
2021-12-29 08:00:00 UTC;;;;;;;;29.3;21.2;;;;
2021-12-29 09:00:00 UTC;;;;;;;;34.0;24.2;;;;
2021-12-29 10:00:00 UTC;;;;;;;;44.5;29.9;;;;
2021-12-29 11:00:00 UTC;;;;;;;;56.0;36.8;;;;
2021-12-29 12:00:00 UTC;;;;;;;;46.4;29.9;;;;
2021-12-29 13:00:00 UTC;;;;;;;;40.9;26.3;;;;
2021-12-29 14:00:00 UTC;;;;;;;;40.8;25.8;;;;
2021-12-29 15:00:00 UTC;;;;;;;;37.8;25.2;;;;
