date;PBAR_mmHg;PBAR_hpa;PP_mm;TEMP_celc;HR_porc;WS_ms;WD_sexa;PM10_1h_ugm3;PM25_1h_ugm3;SO2_1h_ppb;SO2_1h_ugm3;NO2_1h_ppb;NO2_1h_ugm3
2021-12-10 22:00:00 UTC;;;;;;;;93.4;66.4;;;;
2021-12-10 23:00:00 UTC;;;;;;;;101.2;71.6;;;;
2021-12-11 00:00:00 UTC;;;;;;;;57.6;38.6;;;;
2021-12-11 01:00:00 UTC;;;;;;;;66.8;44.7;;;;
2021-12-11 02:00:00 UTC;;;;;;;;104.2;74.2;;;;
2021-12-11 03:00:00 UTC;;;;;;;;68.4;48.6;;;;
2021-12-11 04:00:00 UTC;;;;;;;;79.6;56.3;;;;
2021-12-11 05:00:00 UTC;;;;;;;;118.2;84.7;;;;
2021-12-11 06:00:00 UTC;;;;;;;;107.6;78.7;;;;
2021-12-11 07:00:00 UTC;;;;;;;;104.1;75.0;;;;
2021-12-11 08:00:00 UTC;;;;;;;;99.9;69.1;;;;
2021-12-11 09:00:00 UTC;;;;;;;;92.8;65.4;;;;
2021-12-11 10:00:00 UTC;;;;;;;;91.8;63.6;;;;
2021-12-11 11:00:00 UTC;;;;;;;;91.8;63.2;;;;
2021-12-11 12:00:00 UTC;;;;;;;;113.6;83.5;;;;
2021-12-11 13:00:00 UTC;;;;;;;;116.3;83.5;;;;
2021-12-11 14:00:00 UTC;;;;;;;;112.3;79.3;;;;
2021-12-11 15:00:00 UTC;;;;;;;;107.6;73.5;;;;
2021-12-11 16:00:00 UTC;;;;;;;;122.3;76.0;;;;
2021-12-11 17:00:00 UTC;;;;;;;;120.3;71.9;;;;
2021-12-11 18:00:00 UTC;;;;;;;;175.0;132.5;;;;
2021-12-11 19:00:00 UTC;;;;;;;;171.7;117.1;;;;
2021-12-11 20:00:00 UTC;;;;;;;;85.1;57.3;;;;
2021-12-11 21:00:00 UTC;;;;;;;;119.0;85.5;;;;
2021-12-11 22:00:00 UTC;;;;;;;;95.7;67.5;;;;
2021-12-11 23:00:00 UTC;;;;;;;;85.1;60.6;;;;
2021-12-12 00:00:00 UTC;;;;;;;;119.0;87.1;;;;
2021-12-12 01:00:00 UTC;;;;;;;;112.9;82.3;;;;
2021-12-12 02:00:00 UTC;;;;;;;;88.0;64.0;;;;
2021-12-12 03:00:00 UTC;;;;;;;;111.8;78.6;;;;
2021-12-12 04:00:00 UTC;;;;;;;;178.0;122.9;;;;
2021-12-12 05:00:00 UTC;;;;;;;;129.1;91.8;;;;
2021-12-12 06:00:00 UTC;;;;;;;;106.4;75.2;;;;
2021-12-12 07:00:00 UTC;;;;;;;;150.8;112.2;;;;
2021-12-12 08:00:00 UTC;;;;;;;;97.6;73.3;;;;
2021-12-12 09:00:00 UTC;;;;;;;;120.4;73.5;;;;
2021-12-12 10:00:00 UTC;;;;;;;;101.3;65.8;;;;
2021-12-12 11:00:00 UTC;;;;;;;;100.3;52.9;;;;
2021-12-12 12:00:00 UTC;;;;;;;;145.7;49.7;;;;
2021-12-12 13:00:00 UTC;;;;;;;;131.5;55.4;;;;
2021-12-12 14:00:00 UTC;;;;;;;;115.4;53.8;;;;
2021-12-12 15:00:00 UTC;;;;;;;;97.1;58.1;;;;
2021-12-12 16:00:00 UTC;;;;;;;;85.5;50.3;;;;
2021-12-12 17:00:00 UTC;;;;;;;;68.1;36.3;;;;
2021-12-12 18:00:00 UTC;;;;;;;;93.3;69.3;;;;
2021-12-12 19:00:00 UTC;;;;;;;;81.9;61.2;;;;
2021-12-12 20:00:00 UTC;;;;;;;;105.4;83.2;;;;
2021-12-12 21:00:00 UTC;;;;;;;;115.2;86.9;;;;
2021-12-12 22:00:00 UTC;;;;;;;;99.4;77.8;;;;
2021-12-12 23:00:00 UTC;;;;;;;;103.5;77.0;;;;
2021-12-13 00:00:00 UTC;;;;;;;;118.2;88.6;;;;
2021-12-13 01:00:00 UTC;;;;;;;;101.2;82.6;;;;
2021-12-13 02:00:00 UTC;;;;;;;;102.3;77.7;;;;
2021-12-13 03:00:00 UTC;;;;;;;;102.0;78.8;;;;
2021-12-13 04:00:00 UTC;;;;;;;;91.6;70.6;;;;
2021-12-13 05:00:00 UTC;;;;;;;;89.9;67.9;;;;
2021-12-13 06:00:00 UTC;;;;;;;;76.9;57.1;;;;
2021-12-13 07:00:00 UTC;;;;;;;;92.7;64.6;;;;
2021-12-13 08:00:00 UTC;;;;;;;;102.2;71.3;;;;
2021-12-13 09:00:00 UTC;;;;;;;;103.9;70.4;;;;
2021-12-13 10:00:00 UTC;;;;;;;;112.8;51.1;;;;
2021-12-13 11:00:00 UTC;;;;;;;;102.2;52.7;;;;
2021-12-13 12:00:00 UTC;;;;;;;;115.8;55.5;;;;
2021-12-13 13:00:00 UTC;;;;;;;;124.1;54.1;;;;
2021-12-13 14:00:00 UTC;;;;;;;;148.8;58.8;;;;
2021-12-13 15:00:00 UTC;;;;;;;;146.8;46.4;;;;
2021-12-13 16:00:00 UTC;;;;;;;;175.4;59.1;;;;
2021-12-13 17:00:00 UTC;;;;;;;;114.8;48.5;;;;
2021-12-13 18:00:00 UTC;;;;;;;;84.6;45.7;;;;
2021-12-13 19:00:00 UTC;;;;;;;;133.6;69.0;;;;
2021-12-13 20:00:00 UTC;;;;;;;;145.8;65.1;;;;
2021-12-13 21:00:00 UTC;;;;;;;;117.9;52.3;;;;
2021-12-13 22:00:00 UTC;;;;;;;;93.2;50.0;;;;
2021-12-13 23:00:00 UTC;;;;;;;;59.6;39.9;;;;
2021-12-14 00:00:00 UTC;;;;;;;;116.3;78.7;;;;
2021-12-14 01:00:00 UTC;;;;;;;;132.9;90.4;;;;
2021-12-14 02:00:00 UTC;;;;;;;;102.9;69.6;;;;
2021-12-14 03:00:00 UTC;;;;;;;;52.5;35.4;;;;
2021-12-14 04:00:00 UTC;;;;;;;;92.7;63.0;;;;
2021-12-14 05:00:00 UTC;;;;;;;;56.4;37.6;;;;
2021-12-14 06:00:00 UTC;;;;;;;;146.3;99.5;;;;
2021-12-14 07:00:00 UTC;;;;;;;;82.0;49.6;;;;
2021-12-14 08:00:00 UTC;;;;;;;;153.6;86.1;;;;
2021-12-14 09:00:00 UTC;;;;;;;;175.3;90.9;;;;
2021-12-14 10:00:00 UTC;;;;;;;;188.6;74.2;;;;
2021-12-14 11:00:00 UTC;;;;;;;;256.3;88.0;;;;
2021-12-14 12:00:00 UTC;;;;;;;;197.6;66.0;;;;
2021-12-14 13:00:00 UTC;;;;;;;;197.2;66.3;;;;
2021-12-14 14:00:00 UTC;;;;;;;;170.8;60.6;;;;
2021-12-14 15:00:00 UTC;;;;;;;;173.5;65.5;;;;
2021-12-14 16:00:00 UTC;;;;;;;;173.4;68.2;;;;
2021-12-14 17:00:00 UTC;;;;;;;;135.4;78.1;;;;
2021-12-14 18:00:00 UTC;;;;;;;;137.8;98.5;;;;
2021-12-14 19:00:00 UTC;;;;;;;;132.3;93.2;;;;
2021-12-14 20:00:00 UTC;;;;;;;;99.7;71.9;;;;
2021-12-14 21:00:00 UTC;;;;;;;;76.0;54.7;;;;
2021-12-14 22:00:00 UTC;;;;;;;;68.2;47.2;;;;
2021-12-14 23:00:00 UTC;;;;;;;;83.0;58.7;;;;
2021-12-15 00:00:00 UTC;;;;;;;;54.1;39.6;;;;
2021-12-15 01:00:00 UTC;;;;;;;;67.0;55.1;;;;
2021-12-15 02:00:00 UTC;;;;;;;;82.8;67.7;;;;
2021-12-15 03:00:00 UTC;;;;;;;;141.5;111.2;;;;
2021-12-15 04:00:00 UTC;;;;;;;;127.7;94.8;;;;
2021-12-15 05:00:00 UTC;;;;;;;;149.0;105.9;;;;
2021-12-15 06:00:00 UTC;;;;;;;;131.0;101.3;;;;
2021-12-15 07:00:00 UTC;;;;;;;;184.7;136.5;;;;
2021-12-15 08:00:00 UTC;;;;;;;;170.6;128.9;;;;
2021-12-15 09:00:00 UTC;;;;;;;;153.8;120.9;;;;
2021-12-15 10:00:00 UTC;;;;;;;;144.9;109.3;;;;
2021-12-15 11:00:00 UTC;;;;;;;;142.8;104.5;;;;
2021-12-15 12:00:00 UTC;;;;;;;;138.9;101.3;;;;
2021-12-15 13:00:00 UTC;;;;;;;;115.7;77.7;;;;
2021-12-15 14:00:00 UTC;;;;;;;;127.9;84.3;;;;
2021-12-15 15:00:00 UTC;;;;;;;;127.1;83.0;;;;
2021-12-15 16:00:00 UTC;;;;;;;;127.6;73.5;;;;
2021-12-15 17:00:00 UTC;;;;;;;;94.2;71.9;;;;
2021-12-15 18:00:00 UTC;;;;;;;;69.4;51.5;;;;
2021-12-15 19:00:00 UTC;;;;;;;;152.4;109.4;;;;
2021-12-15 20:00:00 UTC;;;;;;;;122.3;90.5;;;;
2021-12-15 21:00:00 UTC;;;;;;;;92.7;72.9;;;;
2021-12-15 22:00:00 UTC;;;;;;;;104.6;79.0;;;;
2021-12-15 23:00:00 UTC;;;;;;;;74.7;60.1;;;;
2021-12-16 00:00:00 UTC;;;;;;;;69.0;55.6;;;;
2021-12-16 01:00:00 UTC;;;;;;;;108.3;84.0;;;;
2021-12-16 02:00:00 UTC;;;;;;;;142.4;116.8;;;;
2021-12-16 03:00:00 UTC;;;;;;;;156.1;116.9;;;;
2021-12-16 04:00:00 UTC;;;;;;;;165.4;118.8;;;;
2021-12-16 05:00:00 UTC;;;;;;;;145.9;116.7;;;;
2021-12-16 06:00:00 UTC;;;;;;;;136.4;108.6;;;;
2021-12-16 07:00:00 UTC;;;;;;;;194.4;142.6;;;;
2021-12-16 08:00:00 UTC;;;;;;;;162.2;126.1;;;;
2021-12-16 09:00:00 UTC;;;;;;;;132.3;108.1;;;;
2021-12-16 10:00:00 UTC;;;;;;;;127.2;98.7;;;;
2021-12-16 11:00:00 UTC;;;;;;;;155.5;111.3;;;;
2021-12-16 12:00:00 UTC;;;;;;;;171.6;112.0;;;;
2021-12-16 13:00:00 UTC;;;;;;;;226.6;122.0;;;;
2021-12-16 14:00:00 UTC;;;;;;;;222.5;113.5;;;;
2021-12-16 15:00:00 UTC;;;;;;;;182.4;99.4;;;;
2021-12-16 16:00:00 UTC;;;;;;;;203.2;107.5;;;;
2021-12-16 17:00:00 UTC;;;;;;;;168.7;124.4;;;;
2021-12-16 18:00:00 UTC;;;;;;;;136.2;103.0;;;;
2021-12-16 19:00:00 UTC;;;;;;;;142.4;107.1;;;;
2021-12-16 20:00:00 UTC;;;;;;;;163.0;121.8;;;;
2021-12-16 21:00:00 UTC;;;;;;;;152.5;116.3;;;;
2021-12-16 22:00:00 UTC;;;;;;;;64.1;46.7;;;;
2021-12-16 23:00:00 UTC;;;;;;;;88.0;64.5;;;;
2021-12-17 00:00:00 UTC;;;;;;;;77.1;56.0;;;;
2021-12-17 01:00:00 UTC;;;;;;;;100.8;74.0;;;;
2021-12-17 02:00:00 UTC;;;;;;;;108.3;85.7;;;;
2021-12-17 03:00:00 UTC;;;;;;;;128.9;98.2;;;;
2021-12-17 04:00:00 UTC;;;;;;;;169.5;135.1;;;;
2021-12-17 05:00:00 UTC;;;;;;;;192.7;141.4;;;;
2021-12-17 06:00:00 UTC;;;;;;;;263.2;179.5;;;;
2021-12-17 07:00:00 UTC;;;;;;;;219.3;166.8;;;;
2021-12-17 08:00:00 UTC;;;;;;;;192.1;152.6;;;;
2021-12-17 09:00:00 UTC;;;;;;;;207.6;160.8;;;;
2021-12-17 10:00:00 UTC;;;;;;;;184.5;142.9;;;;
2021-12-17 11:00:00 UTC;;;;;;;;158.2;119.4;;;;
2021-12-17 12:00:00 UTC;;;;;;;;134.5;101.8;;;;
2021-12-17 13:00:00 UTC;;;;;;;;154.2;110.1;;;;
2021-12-17 14:00:00 UTC;;;;;;;;164.9;114.5;;;;
2021-12-17 15:00:00 UTC;;;;;;;;118.8;83.4;;;;
2021-12-17 16:00:00 UTC;;;;;;;;128.7;86.0;;;;
2021-12-17 17:00:00 UTC;;;;;;;;152.4;123.2;;;;
2021-12-17 18:00:00 UTC;;;;;;;;109.6;81.5;;;;
2021-12-17 19:00:00 UTC;;;;;;;;119.2;89.9;;;;
2021-12-17 20:00:00 UTC;;;;;;;;112.0;91.4;;;;
2021-12-17 21:00:00 UTC;;;;;;;;84.4;63.1;;;;
2021-12-17 22:00:00 UTC;;;;;;;;125.5;103.2;;;;
2021-12-17 23:00:00 UTC;;;;;;;;126.0;95.1;;;;
2021-12-18 00:00:00 UTC;;;;;;;;110.8;80.7;;;;
2021-12-18 01:00:00 UTC;;;;;;;;124.7;90.9;;;;
2021-12-18 02:00:00 UTC;;;;;;;;147.4;109.2;;;;
2021-12-18 03:00:00 UTC;;;;;;;;181.8;133.1;;;;
2021-12-18 04:00:00 UTC;;;;;;;;211.5;154.4;;;;
2021-12-18 05:00:00 UTC;;;;;;;;114.6;88.4;;;;
2021-12-18 06:00:00 UTC;;;;;;;;148.2;111.5;;;;
2021-12-18 07:00:00 UTC;;;;;;;;254.1;189.2;;;;
2021-12-18 08:00:00 UTC;;;;;;;;222.4;174.7;;;;
2021-12-18 09:00:00 UTC;;;;;;;;201.6;142.3;;;;
2021-12-18 10:00:00 UTC;;;;;;;;203.0;133.6;;;;
2021-12-18 11:00:00 UTC;;;;;;;;255.9;124.7;;;;
2021-12-18 12:00:00 UTC;;;;;;;;287.2;130.0;;;;
2021-12-18 13:00:00 UTC;;;;;;;;243.7;110.9;;;;
2021-12-18 14:00:00 UTC;;;;;;;;178.0;97.8;;;;
2021-12-18 15:00:00 UTC;;;;;;;;147.4;80.4;;;;
2021-12-18 16:00:00 UTC;;;;;;;;163.3;110.5;;;;
2021-12-18 17:00:00 UTC;;;;;;;;120.2;89.9;;;;
2021-12-18 18:00:00 UTC;;;;;;;;119.1;93.5;;;;
2021-12-18 19:00:00 UTC;;;;;;;;130.8;100.0;;;;
2021-12-18 20:00:00 UTC;;;;;;;;125.7;93.0;;;;
2021-12-18 21:00:00 UTC;;;;;;;;97.6;75.2;;;;
2021-12-18 22:00:00 UTC;;;;;;;;114.6;87.1;;;;
2021-12-18 23:00:00 UTC;;;;;;;;82.0;63.5;;;;
2021-12-19 00:00:00 UTC;;;;;;;;110.9;88.4;;;;
2021-12-19 01:00:00 UTC;;;;;;;;86.7;67.6;;;;
2021-12-19 02:00:00 UTC;;;;;;;;87.6;71.8;;;;
2021-12-19 03:00:00 UTC;;;;;;;;99.1;79.9;;;;
2021-12-19 04:00:00 UTC;;;;;;;;135.4;97.5;;;;
2021-12-19 05:00:00 UTC;;;;;;;;144.1;103.9;;;;
2021-12-19 06:00:00 UTC;;;;;;;;129.1;96.9;;;;
2021-12-19 07:00:00 UTC;;;;;;;;126.0;100.7;;;;
2021-12-19 08:00:00 UTC;;;;;;;;165.6;130.8;;;;
2021-12-19 09:00:00 UTC;;;;;;;;134.8;102.1;;;;
2021-12-19 10:00:00 UTC;;;;;;;;153.9;99.7;;;;
2021-12-19 11:00:00 UTC;;;;;;;;210.2;106.7;;;;
2021-12-19 12:00:00 UTC;;;;;;;;134.1;81.2;;;;
2021-12-19 13:00:00 UTC;;;;;;;;103.8;73.8;;;;
2021-12-19 14:00:00 UTC;;;;;;;;98.9;63.2;;;;
2021-12-19 15:00:00 UTC;;;;;;;;106.4;63.8;;;;
2021-12-19 16:00:00 UTC;;;;;;;;93.4;73.9;;;;
2021-12-19 17:00:00 UTC;;;;;;;;95.9;78.5;;;;
2021-12-19 18:00:00 UTC;;;;;;;;109.1;93.3;;;;
2021-12-19 19:00:00 UTC;;;;;;;;108.8;94.4;;;;
2021-12-19 20:00:00 UTC;;;;;;;;90.2;75.9;;;;
2021-12-19 21:00:00 UTC;;;;;;;;95.7;83.5;;;;
2021-12-19 22:00:00 UTC;;;;;;;;65.2;53.6;;;;
2021-12-19 23:00:00 UTC;;;;;;;;65.3;52.8;;;;
2021-12-20 00:00:00 UTC;;;;;;;;64.9;54.3;;;;
2021-12-20 01:00:00 UTC;;;;;;;;72.0;64.7;;;;
2021-12-20 02:00:00 UTC;;;;;;;;63.9;56.7;;;;
2021-12-20 03:00:00 UTC;;;;;;;;98.5;85.2;;;;
2021-12-20 04:00:00 UTC;;;;;;;;144.7;127.0;;;;
2021-12-20 05:00:00 UTC;;;;;;;;132.4;115.7;;;;
2021-12-20 06:00:00 UTC;;;;;;;;146.7;123.1;;;;
2021-12-20 07:00:00 UTC;;;;;;;;160.6;130.5;;;;
2021-12-20 08:00:00 UTC;;;;;;;;133.6;101.9;;;;
2021-12-20 09:00:00 UTC;;;;;;;;140.5;112.1;;;;
2021-12-20 10:00:00 UTC;;;;;;;;156.1;117.9;;;;
2021-12-20 11:00:00 UTC;;;;;;;;143.3;99.3;;;;
2021-12-20 12:00:00 UTC;;;;;;;;141.9;89.1;;;;
2021-12-20 13:00:00 UTC;;;;;;;;121.8;73.0;;;;
2021-12-20 14:00:00 UTC;;;;;;;;;;;;;
2021-12-20 15:00:00 UTC;;;;;;;;;;;;;
2021-12-20 16:00:00 UTC;;;;;;;;;;;;;
2021-12-20 17:00:00 UTC;;;;;;;;;;;;;
2021-12-20 18:00:00 UTC;;;;;;;;;;;;;
2021-12-20 19:00:00 UTC;;;;;;;;;;;;;
2021-12-20 20:00:00 UTC;;;;;;;;;;;;;
2021-12-20 21:00:00 UTC;;;;;;;;;;;;;
2021-12-20 22:00:00 UTC;;;;;;;;;;;;;
2021-12-20 23:00:00 UTC;;;;;;;;;;;;;
2021-12-21 00:00:00 UTC;;;;;;;;;;;;;
2021-12-21 01:00:00 UTC;;;;;;;;;;;;;
2021-12-21 02:00:00 UTC;;;;;;;;;;;;;
2021-12-21 03:00:00 UTC;;;;;;;;;;;;;
2021-12-21 04:00:00 UTC;;;;;;;;;;;;;
2021-12-21 05:00:00 UTC;;;;;;;;;;;;;
2021-12-21 06:00:00 UTC;;;;;;;;;;;;;
2021-12-21 07:00:00 UTC;;;;;;;;;;;;;
2021-12-21 08:00:00 UTC;;;;;;;;;;;;;
2021-12-21 09:00:00 UTC;;;;;;;;;;;;;
2021-12-21 10:00:00 UTC;;;;;;;;;;;;;
2021-12-21 11:00:00 UTC;;;;;;;;;;;;;
2021-12-21 12:00:00 UTC;;;;;;;;;;;;;
2021-12-21 13:00:00 UTC;;;;;;;;;;;;;
2021-12-21 14:00:00 UTC;;;;;;;;;;;;;
2021-12-21 15:00:00 UTC;;;;;;;;;;;;;
2021-12-21 16:00:00 UTC;;;;;;;;;;;;;
2021-12-21 17:00:00 UTC;;;;;;;;;;;;;
2021-12-21 18:00:00 UTC;;;;;;;;;;;;;
2021-12-21 19:00:00 UTC;;;;;;;;;;;;;
2021-12-21 20:00:00 UTC;;;;;;;;;;;;;
2021-12-21 21:00:00 UTC;;;;;;;;;;;;;
2021-12-21 22:00:00 UTC;;;;;;;;;;;;;
2021-12-21 23:00:00 UTC;;;;;;;;;;;;;
2021-12-22 00:00:00 UTC;;;;;;;;;;;;;
2021-12-22 01:00:00 UTC;;;;;;;;;;;;;
2021-12-22 02:00:00 UTC;;;;;;;;;;;;;
2021-12-22 03:00:00 UTC;;;;;;;;;;;;;
2021-12-22 04:00:00 UTC;;;;;;;;;;;;;
2021-12-22 05:00:00 UTC;;;;;;;;;;;;;
2021-12-22 06:00:00 UTC;;;;;;;;;;;;;
2021-12-22 07:00:00 UTC;;;;;;;;;;;;;
2021-12-22 08:00:00 UTC;;;;;;;;;;;;;
2021-12-22 09:00:00 UTC;;;;;;;;;;;;;
2021-12-22 10:00:00 UTC;;;;;;;;;;;;;
2021-12-22 11:00:00 UTC;;;;;;;;;;;;;
2021-12-22 12:00:00 UTC;;;;;;;;;;;;;
2021-12-22 13:00:00 UTC;;;;;;;;;;;;;
2021-12-22 14:00:00 UTC;;;;;;;;;;;;;
2021-12-22 15:00:00 UTC;;;;;;;;;;;;;
2021-12-22 16:00:00 UTC;;;;;;;;;;;;;
2021-12-22 17:00:00 UTC;;;;;;;;;;;;;
2021-12-22 18:00:00 UTC;;;;;;;;;;;;;
2021-12-22 19:00:00 UTC;;;;;;;;;;;;;
2021-12-22 20:00:00 UTC;;;;;;;;;;;;;
2021-12-22 21:00:00 UTC;;;;;;;;;;;;;
2021-12-22 22:00:00 UTC;;;;;;;;;;;;;
2021-12-22 23:00:00 UTC;;;;;;;;;;;;;
2021-12-23 00:00:00 UTC;;;;;;;;;;;;;
2021-12-23 01:00:00 UTC;;;;;;;;;;;;;
2021-12-23 02:00:00 UTC;;;;;;;;;;;;;
2021-12-23 03:00:00 UTC;;;;;;;;;;;;;
2021-12-23 04:00:00 UTC;;;;;;;;;;;;;
2021-12-23 05:00:00 UTC;;;;;;;;;;;;;
2021-12-23 06:00:00 UTC;;;;;;;;;;;;;
2021-12-23 07:00:00 UTC;;;;;;;;;;;;;
2021-12-23 08:00:00 UTC;;;;;;;;;;;;;
2021-12-23 09:00:00 UTC;;;;;;;;;;;;;
2021-12-23 10:00:00 UTC;;;;;;;;;;;;;
2021-12-23 11:00:00 UTC;;;;;;;;;;;;;
2021-12-23 12:00:00 UTC;;;;;;;;;;;;;
2021-12-23 13:00:00 UTC;;;;;;;;;;;;;
2021-12-23 14:00:00 UTC;;;;;;;;;;;;;
2021-12-23 15:00:00 UTC;;;;;;;;;;;;;
2021-12-23 16:00:00 UTC;;;;;;;;;;;;;
2021-12-23 17:00:00 UTC;;;;;;;;;;;;;
2021-12-23 18:00:00 UTC;;;;;;;;;;;;;
2021-12-23 19:00:00 UTC;;;;;;;;;;;;;
2021-12-23 20:00:00 UTC;;;;;;;;;;;;;
2021-12-23 21:00:00 UTC;;;;;;;;;;;;;
2021-12-23 22:00:00 UTC;;;;;;;;;;;;;
2021-12-23 23:00:00 UTC;;;;;;;;;;;;;
2021-12-24 00:00:00 UTC;;;;;;;;;;;;;
2021-12-24 01:00:00 UTC;;;;;;;;;;;;;
2021-12-24 02:00:00 UTC;;;;;;;;;;;;;
2021-12-24 03:00:00 UTC;;;;;;;;;;;;;
2021-12-24 04:00:00 UTC;;;;;;;;;;;;;
2021-12-24 05:00:00 UTC;;;;;;;;;;;;;
2021-12-24 06:00:00 UTC;;;;;;;;;;;;;
2021-12-24 07:00:00 UTC;;;;;;;;;;;;;
2021-12-24 08:00:00 UTC;;;;;;;;;;;;;
2021-12-24 09:00:00 UTC;;;;;;;;;;;;;
2021-12-24 10:00:00 UTC;;;;;;;;;;;;;
2021-12-24 11:00:00 UTC;;;;;;;;;;;;;
2021-12-24 12:00:00 UTC;;;;;;;;;;;;;
2021-12-24 13:00:00 UTC;;;;;;;;;;;;;
2021-12-24 14:00:00 UTC;;;;;;;;;;;;;
2021-12-24 15:00:00 UTC;;;;;;;;;;;;;
2021-12-24 16:00:00 UTC;;;;;;;;;;;;;
2021-12-24 17:00:00 UTC;;;;;;;;;;;;;
2021-12-24 18:00:00 UTC;;;;;;;;;;;;;
2021-12-24 19:00:00 UTC;;;;;;;;;;;;;
2021-12-24 20:00:00 UTC;;;;;;;;;;;;;
2021-12-24 21:00:00 UTC;;;;;;;;;;;;;
2021-12-24 22:00:00 UTC;;;;;;;;;;;;;
2021-12-24 23:00:00 UTC;;;;;;;;;;;;;
2021-12-25 00:00:00 UTC;;;;;;;;;;;;;
2021-12-25 01:00:00 UTC;;;;;;;;;;;;;
2021-12-25 02:00:00 UTC;;;;;;;;;;;;;
2021-12-25 03:00:00 UTC;;;;;;;;;;;;;
2021-12-25 04:00:00 UTC;;;;;;;;;;;;;
2021-12-25 05:00:00 UTC;;;;;;;;;;;;;
2021-12-25 06:00:00 UTC;;;;;;;;;;;;;
2021-12-25 07:00:00 UTC;;;;;;;;;;;;;
2021-12-25 08:00:00 UTC;;;;;;;;;;;;;
2021-12-25 09:00:00 UTC;;;;;;;;;;;;;
2021-12-25 10:00:00 UTC;;;;;;;;;;;;;
2021-12-25 11:00:00 UTC;;;;;;;;;;;;;
2021-12-25 12:00:00 UTC;;;;;;;;;;;;;
2021-12-25 13:00:00 UTC;;;;;;;;;;;;;
2021-12-25 14:00:00 UTC;;;;;;;;;;;;;
2021-12-25 15:00:00 UTC;;;;;;;;;;;;;
2021-12-25 16:00:00 UTC;;;;;;;;;;;;;
2021-12-25 17:00:00 UTC;;;;;;;;;;;;;
2021-12-25 18:00:00 UTC;;;;;;;;;;;;;
2021-12-25 19:00:00 UTC;;;;;;;;;;;;;
2021-12-25 20:00:00 UTC;;;;;;;;;;;;;
2021-12-25 21:00:00 UTC;;;;;;;;;;;;;
2021-12-25 22:00:00 UTC;;;;;;;;;;;;;
2021-12-25 23:00:00 UTC;;;;;;;;;;;;;
2021-12-26 00:00:00 UTC;;;;;;;;;;;;;
2021-12-26 01:00:00 UTC;;;;;;;;;;;;;
2021-12-26 02:00:00 UTC;;;;;;;;;;;;;
2021-12-26 03:00:00 UTC;;;;;;;;;;;;;
2021-12-26 04:00:00 UTC;;;;;;;;;;;;;
2021-12-26 05:00:00 UTC;;;;;;;;;;;;;
2021-12-26 06:00:00 UTC;;;;;;;;;;;;;
2021-12-26 07:00:00 UTC;;;;;;;;;;;;;
2021-12-26 08:00:00 UTC;;;;;;;;;;;;;
2021-12-26 09:00:00 UTC;;;;;;;;;;;;;
2021-12-26 10:00:00 UTC;;;;;;;;;;;;;
